name,brand,brand_line,internal_code,internal_code2,ean,top_category,type,price,was_price,discount_percentage,size,availability,description,image_url,rating,review_count,source,scraped_at,url
LASH PRIMER,BE CREATIVE MAKE UP,PANORAMIC,BP_862502,,8717333949075,MAKE-UP,Mascara,"€ 14,96","€ 19,95",25.01,10 ML,AVAILABLE,HCT EUROPE LIMITED,https://www.iciparisxl.nl/medias/zoom-front-862502-201x201?context=bWFzdGVyfHByZC1pbWFnZXN8MTc3NHxpbWFnZS9qcGVnfGFHVmxMMmd4TlM4NE9UYzRPRFE1TURBMU5UazRMM3B2YjIwdFpuSnZiblF0T0RZeU5UQXlYekl3TVhneU1ERXxlMGJkNGI5NzFmNzViMTczYzUxZjk3NGJmNWRhMmZjNTI2NmRkMmJkZjEzMDIzNGI4MGQ2N2NmZGQ2ZmMzMGYw,4.91,22,iciparisxl.nl,1753098450,https://www.iciparisxl.nl/be-creative-make-up/panoramic/lash-primer/p/BP_862502
VLOEIBARE EYELINER,BE CREATIVE MAKE UP,EYELINER,BP_620057,,8717333664756,MAKE-UP,Eyeliner,"€ 9,71","€ 12,95",25.02,Standard,AVAILABLE,HCT EUROPE LIMITED,https://www.iciparisxl.nl/medias/zoom-front-620057-201x201?context=bWFzdGVyfHByZC1pbWFnZXN8MzE4M3xpbWFnZS9qcGVnfGFERXhMMmcxTVM4NE9UYzROamN3TURreU16RTRMM3B2YjIwdFpuSnZiblF0TmpJd01EVTNYekl3TVhneU1ERXwzMmNiYjlkOTBhYmI4ZjJjYzA3YTdkM2RlNTM2NTIwOWFhN2NkM2U2NjA5ZDUzYTI3YTExM2E5ZmIxZjVmMDEy,4.36,22,iciparisxl.nl,1753098450,https://www.iciparisxl.nl/be-creative-make-up/eyeliner/vloeibare-eyeliner/p/BP_620057
VLOEIBARE EYELINER,LANCÔME,ARTLINER,BP_22776,,,MAKE-UP,Eyeliner,"€ 33,60","€ 42,00",20,Standard,AVAILABLE,L'OREAL BELGILUX N.V.,https://www.iciparisxl.nl/medias/zoom-front-22776-201x201?context=bWFzdGVyfHByZC1pbWFnZXN8NTQzNXxpbWFnZS9qcGVnfGFETmtMMmhsT0M4NE9UZ3pNelF5TkRneE5ETTRMM3B2YjIwdFpuSnZiblF0TWpJM056WmZNakF4ZURJd01RfDdjOGZiMTY5NjJjZGFiNDc4M2VmYmY1OTRjMWMzNzZkYWJlMWIxMTk1MTBjMmU2MmY3MzQ3YWJjNTFkNjA4YTg,4.76,21,iciparisxl.nl,1753098450,https://www.iciparisxl.nl/lancome/artliner/vloeibare-eyeliner/p/BP_22776
THE ROYAL MASCARA LENGTHENING,QUEEN TARZI,MASCARA,BP_1136321,,8720256036043,MAKE-UP,Mascara,"€ 24,00","€ 30,00",20,Standard,AVAILABLE,QUEENTARZI,https://www.iciparisxl.nl/medias/prd-front-1136321-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8NzAzOXxpbWFnZS9qcGVnfGFEVmlMMmd4TlM4eE1EVXdOekEwT1RBM05EY3hPQzl3Y21RdFpuSnZiblF0TVRFek5qTXlNVjh5TURGNE1qQXhMbXB3Wnd8YzI1N2RjNjBhYTg4Mzk5YTBkOTY2YjM1ZTY3MDVjMWVkMDE1MDBkNGUwZDI1MTk4NmU3MWYxZTEwYzI0YTg5Zg,4.15,20,iciparisxl.nl,1753098450,https://www.iciparisxl.nl/queen-tarzi/mascara/the-royal-mascara-lengthening/p/BP_1136321
MASCARA,LANCÔME,HYPNÔSE DOLL EYES,BP_548405,,3605532561783,MAKE-UP,Mascara,"€ 35,20","€ 44,00",20,Standard,AVAILABLE,L'OREAL BELGILUX N.V.,https://www.iciparisxl.nl/medias/zoom-front-548405-201x201?context=bWFzdGVyfHByZC1pbWFnZXN8MjcyNHxpbWFnZS9qcGVnfGFEYzFMMmc1TlM4NE9UZ3pNelU1TWpVNE5qVTBMM3B2YjIwdFpuSnZiblF0TlRRNE5EQTFYekl3TVhneU1ERXwxNWRlYWNlM2I1YWViNDJhYTFlNzk1YjY5ODcyN2M0MzhkMzI2MmViMjU0MzMxYzVhNjdlM2I3NjJjMTFkMWE5,4.74,19,iciparisxl.nl,1753098450,https://www.iciparisxl.nl/lancome/hypnose-doll-eyes/mascara/p/BP_548405
MASCARA,LANCÔME,HYPNÔSE VOLUME-À-PORTER,BP_748430,,3614270457500,MAKE-UP,Mascara,"€ 35,20","€ 44,00",20,Standard,AVAILABLE,L'OREAL BELGILUX N.V.,https://www.iciparisxl.nl/medias/zoom-front-748430-201x201?context=bWFzdGVyfHByZC1pbWFnZXN8MzY0NHxpbWFnZS9qcGVnfGFEQTNMMmd5WWk4NE9UZ3pNemcyTmpVeU56QXlMM3B2YjIwdFpuSnZiblF0TnpRNE5ETXdYekl3TVhneU1ERXwwZTMxOTRiN2ZmNGIwYzM4ZjA1NWJlYjkxYTE2MDU5YjZkNGYyY2MxZjI2OTQwMzBjNjBiZjEzNmM5YzMxY2M5,4.95,19,iciparisxl.nl,1753098450,https://www.iciparisxl.nl/lancome/hypnose-volume-a-porter/mascara/p/BP_748430
WONDER PERFECT MASCARA 4D,CLARINS,MAKE UP MASCARA WONDER PERFECT,BP_1007220,,,MAKE-UP,Mascara,"€ 30,40","€ 38,00",20,Standard,AVAILABLE,CLARINS BELGIQUE NV,https://www.iciparisxl.nl/medias/zoom-front-1007220-201x201?context=bWFzdGVyfHByZC1pbWFnZXN8NDg1MHxpbWFnZS9qcGVnfGFEbGxMMmd3TkM4NE9UZ3hNamcwTlRnMU5UQXlMM3B2YjIwdFpuSnZiblF0TVRBd056SXlNRjh5TURGNE1qQXh8ZWY3YTE5Y2UyYzYwZDAyZGI2NDQwYjkzNWIwODdmYWI0ZjhhNjA2ZjEwNTc3YTM0YWM2MzIxOTU0YzE4NGZkZA,4.67,18,iciparisxl.nl,1753098450,https://www.iciparisxl.nl/clarins/make-up-mascara-wonder-perfect/wonder-perfect-mascara-4d/p/BP_1007220
EYE PENCIL,BE CREATIVE MAKE UP,AUTOMATIC,BP_829273,,,MAKE-UP,Oogpotlood,"€ 9,71","€ 12,95",25.02,One Size,AVAILABLE,HCT EUROPE LIMITED,https://www.iciparisxl.nl/medias/zoom-front-829273-201x201?context=bWFzdGVyfHByZC1pbWFnZXN8MjE5OXxpbWFnZS9qcGVnfGFERXdMMmcyTWk4NE9UYzROelV4T1RRMk56Z3lMM3B2YjIwdFpuSnZiblF0T0RJNU1qY3pYekl3TVhneU1ERXw5YWM0MjQxYWY4N2UwODc2OWFkMjY0OTk4NjI0M2M4ZmUzN2IzOGI0MzdjMmM2Mjk4NjdjN2Q4OTAzZmNkMTY4,4.35,17,iciparisxl.nl,1753098450,https://www.iciparisxl.nl/be-creative-make-up/automatic/eye-pencil/p/BP_829273
MASCARA - VERLENGEND & VOLUMEGEVEND,ESTÉE LAUDER,SUMPTUOUS EXTREME LASH MULTIPLYING VOLUME MASCARA,BP_528532,,027131771944,MAKE-UP,Mascara,"€ 32,00","€ 40,00",20,Standard,AVAILABLE,ESTEE LAUDER COSM. BE,https://www.iciparisxl.nl/medias/prd-front-528532-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8MTYyNDF8aW1hZ2UvanBlZ3xhR0poTDJnM1pTODVOakU1T0RBM016TTROVEkyTDNCeVpDMW1jbTl1ZEMwMU1qZzFNekpmTWpBeGVESXdNUzVxY0djfGYyZWQyMTNjNWRhN2Q4NzVmMTZmYjI1NWVlMjAzNmQ1NGVlY2RlNGM4MDczNzhkMTAxOTljY2MwYmYxOTQ0YjM,4.71,17,iciparisxl.nl,1753098450,https://www.iciparisxl.nl/estee-lauder/sumptuous-extreme-lash-multiplying-volume-mascara/mascara-verlengend-volumegevend/p/BP_528532
MASCARA,BE CREATIVE MAKE UP,LASH SUPREME,BP_620113,,8717333664893,MAKE-UP,Mascara,"€ 5,98","€ 19,95",70.03,Standard,AVAILABLE,HCT EUROPE LIMITED,https://www.iciparisxl.nl/medias/zoom-front-620113-201x201?context=bWFzdGVyfHByZC1pbWFnZXN8MjkwOHxpbWFnZS9qcGVnfGFHRTRMMmhpWVM4NE9UYzROamN4TURjMU16VTRMM3B2YjIwdFpuSnZiblF0TmpJd01URXpYekl3TVhneU1ERXxkY2E1YjVlN2QxNDRkMTAwOTA2NjliYzhlNjVmNzEwMmQ2NDg2ZjEyYThhZjhkZGQwOTk5Zjk2OGRmNzZmNDRh,4.76,17,iciparisxl.nl,1753098450,https://www.iciparisxl.nl/be-creative-make-up/lash-supreme/mascara/p/BP_620113
WATERPROOF MASCARA,YVES SAINT LAURENT,MASCARA VOLUME EFFET FAUX CILS,BP_585645,,3365440225305,MAKE-UP,Mascara,"€ 37,60","€ 47,00",20,Standard,AVAILABLE,L'OREAL BELGILUX N.V.,https://www.iciparisxl.nl/medias/zoom-front-585645-201x201?context=bWFzdGVyfHByZC1pbWFnZXN8MzYwMHxpbWFnZS9qcGVnfGFHVTRMMmczTlM4NE9UZ3pORFkwTURVd056RTRMM3B2YjIwdFpuSnZiblF0TlRnMU5qUTFYekl3TVhneU1ERXw3MWQzNGUxNjQxZjYyODY1YTJlYmJmODVhZjU1YTg5ODM4YTBiMmQwODY4MjAxYjA3NzdkMzI5ZDE1Y2U2MDFk,4.88,16,iciparisxl.nl,1753098450,https://www.iciparisxl.nl/yves-saint-laurent/mascara-volume-effet-faux-cils/waterproof-mascara/p/BP_585645
WATERPROOF MASCARA,LANCÔME,MONSIEUR BIG,BP_971765,,3614271774712,MAKE-UP,Mascara,"€ 35,20","€ 44,00",20,Standard,AVAILABLE,L'OREAL BELGILUX N.V.,https://www.iciparisxl.nl/medias/zoom-front-971765-201x201?context=bWFzdGVyfHByZC1pbWFnZXN8MjQ4N3xpbWFnZS9qcGVnfGFEWXdMMmcwTUM4NE9UZ3pOVGs0TXprNU5URTRMM3B2YjIwdFpuSnZiblF0T1RjeE56WTFYekl3TVhneU1ERXxiYWQwNGM3MDU0NTI3MWRjODYxZGNmNTJlYjc2MDJiNTUxOGUzYjdhYzA5Yzg4YTNhMGEyMmQ2NjAxMzZjZGY2,4.56,16,iciparisxl.nl,1753098450,https://www.iciparisxl.nl/lancome/monsieur-big/waterproof-mascara/p/BP_971765
EYE PRIMER,BE CREATIVE MAKE UP,PHOTO PERFECTING,BP_954265,,8719179197115,MAKE-UP,Oogschaduw primer,"€ 11,21","€ 14,95",25.02,8 ML,AVAILABLE,HCT EUROPE LIMITED,https://www.iciparisxl.nl/medias/zoom-front-954265-201x201?context=bWFzdGVyfHByZC1pbWFnZXN8Mzc0M3xpbWFnZS9qcGVnfGFHSTRMMmd6WWk4NE9UZ3dOakV4TVRNM05UWTJMM3B2YjIwdFpuSnZiblF0T1RVME1qWTFYekl3TVhneU1ERXxlNzVlMjVjMGQ5YzYwMjFhNTU1MzQwY2RkZjM1MWI4MDY3ZjA2ZTVlNmYzNTRmYzAyNTk4ZDI1YjI3ODVkYTAw,4.87,15,iciparisxl.nl,1753098450,https://www.iciparisxl.nl/be-creative-make-up/photo-perfecting/eye-primer/p/BP_954265
Glanzende En Verzorgende Lippenstift - 12,YVES SAINT LAURENT,Ysl Loveshine,BP_1307907,,,MAKE-UP,Lippenstift,"€ 45,32","€ 49,00",7.51,One Size,AVAILABLE,L'OREAL BELGILUX N.V.,https://www.iciparisxl.nl/medias/prd-front-1307907-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8MjI5NjR8aW1hZ2UvanBlZ3xhR1JpTDJobU9DOHhNVFl4TmpFek9EQTJOems1T0M5d2NtUXRabkp2Ym5RdE1UTXdOemt3TjE4eU1ERjRNakF4TG1wd1p3fGUxODg5Mjk5MWIwODY2NGVlODlmYmFkOGU1MjA0MmQyODg4YjkyZmMzMWEyYTFlNDk2MzhmODFiNzliYzYxMTc,4.2,133,iciparisxl.nl,1753098491,https://www.iciparisxl.nl/yves-saint-laurent/ysl-loveshine/glanzende-en-verzorgende-lippenstift-12/p/BP_1307907
VLOEIBARE TRANSFER-PROOF LIPSTICK,DIOR,ROUGE DIOR FOREVER LIQUID,BP_1134382,,,MAKE-UP,Liquid lipstick,"€ 46,80","€ 50,60",7.51,Standard,AVAILABLE,DIOR CHRISTIAN S.A.,https://www.iciparisxl.nl/medias/prd-front-1134382-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8NTQzNXxpbWFnZS9qcGVnfGFHRTJMMmhpTlM4eE1EZzJOemN3TVRZeE1qVTNOQzl3Y21RdFpuSnZiblF0TVRFek5ETTRNbDh5TURGNE1qQXhMbXB3Wnd8MjBjNDE3NzNjMGIxY2UwMDM2MTUzNjVmNDg2YWFkNjY3MDc5Y2FmYjMyMmFmYWY4MzhkZWE5ZTMyMDk5N2JjNg,4.82,111,iciparisxl.nl,1753098491,https://www.iciparisxl.nl/dior/rouge-dior-forever-liquid/vloeibare-transfer-proof-lipstick/p/BP_1134382
LIPSTICK,YVES SAINT LAURENT,ROUGE PUR COUTURE,BP_518018,,,MAKE-UP,Lippenstift,"€ 46,25","€ 50,00",7.5,Standard,AVAILABLE,L'OREAL BELGILUX N.V.,https://www.iciparisxl.nl/medias/prd-front-518018-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8OTc3NHxpbWFnZS9qcGVnfGFEbG1MMmcwTkM4eE1EVXdNakl5TWpjM05ETXdNaTl3Y21RdFpuSnZiblF0TlRFNE1ERTRYekl3TVhneU1ERXVhbkJufDE0M2NhMTUxZGIxZjZmNzUyZjg5NzExZTkzMjAyOGY4NWRhZDU3M2MwMTUyYjM1NGMzMmJlN2Y5YTU1ZmQ2MjI,4.61,93,iciparisxl.nl,1753098491,https://www.iciparisxl.nl/yves-saint-laurent/rouge-pur-couture/lipstick/p/BP_518018
HYDRATERENDE GLANZENDE LIPSTICK,DIOR,ADDICT,BP_1159162,,,MAKE-UP,Lippenstift,"€ 46,71","€ 50,50",7.5,Standard,AVAILABLE,DIOR CHRISTIAN S.A.,https://www.iciparisxl.nl/medias/prd-front-1159162-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8MTA1ODZ8aW1hZ2UvanBlZ3xhRGs1TDJnNU1pOHhNRFE1TmpRek1EUTNNekkwTmk5d2NtUXRabkp2Ym5RdE1URTFPVEUyTWw4eU1ERjRNakF4TG1wd1p3fDgxZGUzMWY0ODUwMzk2ODc2ZDE1MmQwZGRjYjExODRjODA0MzZkOWJjZjEwY2FmMGYyOTg3NTA4MmY2Mzg5N2U,4.63,93,iciparisxl.nl,1753098491,https://www.iciparisxl.nl/dior/addict/hydraterende-glanzende-lipstick/p/BP_1159162
Vollermakende gloss - een onmiddellijk en langhoudend volume-effect - 24 u hydratatie,DIOR,Dior Addict lip Maximizer - Plumping Gloss,BP_1194164,,,MAKE-UP,Liquid lipstick,"€ 43,80","€ 47,35",7.5,One Size,AVAILABLE,DIOR CHRISTIAN S.A.,https://www.iciparisxl.nl/medias/prd-front-1194164-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8MTY3MzZ8aW1hZ2UvanBlZ3xhREEzTDJnMk5TOHhNVGMyTlRnMU56WTRNVFF6T0M5d2NtUXRabkp2Ym5RdE1URTVOREUyTkY4eU1ERjRNakF4TG1wd1p3fDUwM2I5ODQ0MDRlMjQ4OGE4NTk2ZjBlMDkzMzFkMTNjNzVmYjEyODBmMTU3YzFjZjBjMzU2NzM0NDM5ZjY0ZWI,4.53,55,iciparisxl.nl,1753098491,https://www.iciparisxl.nl/dior/dior-addict-lip-maximizer-plumping-gloss/vollermakende-gloss-een-onmiddellijk-en-langhoudend-volume-effect-24-u-hydratatie/p/BP_1194164
Lipstick - comfort en langhoudend,DIOR,Rouge Dior,BP_1287873,,,MAKE-UP,Lippenstift,"€ 48,74","€ 52,70",7.51,Standard,AVAILABLE,DIOR CHRISTIAN S.A.,https://www.iciparisxl.nl/medias/prd-front-1287873-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8NjkyOHxpbWFnZS9qcGVnfGFHWXlMMmhsWVM4eE1EY3pNREF4TWpZek9USTJNaTl3Y21RdFpuSnZiblF0TVRJNE56ZzNNMTh5TURGNE1qQXhMbXB3Wnd8NjkzOTlhYjBhN2M0ZTZmYWMxNTYxNzIwZWY4NTViN2QwZGJiNDVjNmY1OTQxYjliNzVhYTUxNGVmOTE3ZTAwNg,4.75,55,iciparisxl.nl,1753098491,https://www.iciparisxl.nl/dior/rouge-dior/lipstick-comfort-en-langhoudend/p/BP_1287873
Lip balm,YVES SAINT LAURENT,Ysl Loveshine Candy Glow,BP_1317728,,,MAKE-UP,Lippenstift,"€ 43,47","€ 47,00",7.51,One Size,AVAILABLE,L'OREAL BELGILUX N.V.,https://www.iciparisxl.nl/medias/prd-front-1317728-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8MjI5NDJ8aW1hZ2UvanBlZ3xhR0ZqTDJobVlTOHhNVFl4TmpJd05qUTROelU0TWk5d2NtUXRabkp2Ym5RdE1UTXhOemN5T0Y4eU1ERjRNakF4TG1wd1p3fDQxNDY4ODlkMWUxNzAyMzE3NzNmOGQ0NGY1ZjM3NmQ2Yjg5ZTE4YzM5NGNhOTRmYzkzZDYwZTNiZTljNDc3MTc,4.73,52,iciparisxl.nl,1753098491,https://www.iciparisxl.nl/yves-saint-laurent/ysl-loveshine-candy-glow/lip-balm/p/BP_1317728
Lipolie Gloss,LANCÔME,Lip Idole Juicytreat,BP_1374036,,,MAKE-UP,Lippenstift,"€ 39,77","€ 43,00",7.51,One Size,AVAILABLE,L'OREAL BELGILUX N.V.,https://www.iciparisxl.nl/medias/prd-front-1374036-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8MTgyNTR8aW1hZ2UvanBlZ3xhR1pqTDJoaFl5OHhNVGN5T0Rrd09URXdOekl6TUM5d2NtUXRabkp2Ym5RdE1UTTNOREF6Tmw4eU1ERjRNakF4TG1wd1p3fDNmMzI2NDJlMjhlYmUzNzRkMGI2MTUxYjA5NDUzNTFhM2E1NTk2M2YzOTM0OWZjZWJkZWY1OTk5OTFkZTZlZGU,4.73,51,iciparisxl.nl,1753098491,https://www.iciparisxl.nl/lancome/lip-idole-juicytreat/lipolie-gloss/p/BP_1374036
LIPSTICK,LANCÔME,L'ABSOLU ROUGE CREAM,BP_1150279,,,MAKE-UP,Lippenstift,"€ 43,47","€ 47,00",7.51,Standard,AVAILABLE,L'OREAL BELGILUX N.V.,https://www.iciparisxl.nl/medias/prd-front-1150279-201x201?context=bWFzdGVyfHByZC1pbWFnZXN8MjIxNzF8aW1hZ2UvanBlZ3xhRGhrTDJoaE5DODVOVEE1TkRFeU1UUXpNVE0wTDNCeVpDMW1jbTl1ZEMweE1UVXdNamM1WHpJd01YZ3lNREV8OTQ0MThjYTU0NWZlZTg5ZWE1Yjc0NmVmMjhhOWE4ODhmYzVlNmQxODkwM2E4OGUzOWNhODc2NGRkMGNhYjBjMA,4.31,51,iciparisxl.nl,1753098491,https://www.iciparisxl.nl/lancome/labsolu-rouge-cream/lipstick/p/BP_1150279
Lip Gloss Stick - 5,YVES SAINT LAURENT,Ysl Loveshine Candy Glaze,BP_1307984,,,MAKE-UP,Lippenstift,"€ 23,50","€ 47,00",50,One Size,AVAILABLE,L'OREAL BELGILUX N.V.,https://www.iciparisxl.nl/medias/prd-front-1307984-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8MjI2Nzh8aW1hZ2UvanBlZ3xhRFExTDJobE5pOHhNVFl4TmpFM05UVTFORFU1TUM5d2NtUXRabkp2Ym5RdE1UTXdOems0TkY4eU1ERjRNakF4TG1wd1p3fDUzN2RiNzI3NzAyZjRkZjBiNTViMjkwODYxNGRlZmQ1NGIwMDE5ZjBhNjUxOTE5Y2YzN2VkZDYzNjdlYTM3ZjM,4.31,45,iciparisxl.nl,1753098491,https://www.iciparisxl.nl/yves-saint-laurent/ysl-loveshine-candy-glaze/lip-gloss-stick-5/p/BP_1307984
Glowy Lippenbalsem  - 24U Hydratatie,LANCÔME,Lip Idole Butterglow,BP_1327647,,,MAKE-UP,Lippenstift,"€ 39,77","€ 43,00",7.51,One Size,AVAILABLE,L'OREAL BELGILUX N.V.,https://www.iciparisxl.nl/medias/prd-front-1327647-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8ODIxOHxpbWFnZS9qcGVnfGFEWTRMMmhrT1M4eE1URTBOakF6T0Rjek9EazNOQzl3Y21RdFpuSnZiblF0TVRNeU56WTBOMTh5TURGNE1qQXhMbXB3Wnd8MWE2ZWIyYjMwNjQ5MDljYmVmMjYyN2ZkMzEwODQ5MDFiMWYxYjBlZTI3YWVmNTRhMjg1ZTgwYTg1NGYxYzEwYQ,4.55,40,iciparisxl.nl,1753098491,https://www.iciparisxl.nl/lancome/lip-idole-butterglow/glowy-lippenbalsem-24u-hydratatie/p/BP_1327647
Ultraglanzende lipverzorging - peptide + ceramide,DIOR,Dior Addict Lip Glow Butter,BP_1367351,,,MAKE-UP,Lippenstift,"€ 43,47","€ 47,00",7.51,One Size,AVAILABLE,DIOR CHRISTIAN S.A.,https://www.iciparisxl.nl/medias/prd-front-1367351-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8MTkzNDJ8aW1hZ2UvanBlZ3xhRFZrTDJnNE9TOHhNVGN3TnpreU1UVTVOalEwTmk5d2NtUXRabkp2Ym5RdE1UTTJOek0xTVY4eU1ERjRNakF4TG1wd1p3fDU3N2RkYTJkMTU2NjEwNGI0MTdkOTUzMDk1ZmU2N2E3OTY0MTBlMWUxMGFlYjE5M2ZhNDA3ZDBiNGYwNjJlMzA,3.88,25,iciparisxl.nl,1753098491,https://www.iciparisxl.nl/dior/dior-addict-lip-glow-butter/ultraglanzende-lipverzorging-peptide-ceramide/p/BP_1367351
"48 u hydraterende lipbalsem, pH geactiveerde kleur",DIOR,Dior Addict Lip Glow - Hydrating Lip Balm,BP_1350866,,,MAKE-UP,Lippenstift,"€ 43,47","€ 47,00",7.51,One Size,AVAILABLE,DIOR CHRISTIAN S.A.,https://www.iciparisxl.nl/medias/prd-front-1350866-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8MTg4Mjh8aW1hZ2UvanBlZ3xhRGc1TDJnMk9DOHhNVGMxT1RZeE1EWTFPRGcwTmk5d2NtUXRabkp2Ym5RdE1UTTFNRGcyTmw4eU1ERjRNakF4TG1wd1p3fDJhYWVjNjZkNGE3NzIwNGY4YTYzYzlhNGEyODY5NTg0ODVkYWY2ZjdlMjYxMjdhNWVjY2E3MWEzMDhjMmVjMTg,4.78,23,iciparisxl.nl,1753098491,https://www.iciparisxl.nl/dior/dior-addict-lip-glow-hydrating-lip-balm/48-u-hydraterende-lipbalsem-ph-geactiveerde-kleur/p/BP_1350866
NATURAL LIP PERFECTOR,CLARINS,MAKE UP LIP PERFECTOR,BP_324398,,,MAKE-UP,Liquid lipstick,"€ 21,74","€ 23,50",7.49,One Size,AVAILABLE,CLARINS BELGIQUE NV,https://www.iciparisxl.nl/medias/prd-front-324398-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8MTE1MzR8aW1hZ2UvanBlZ3xhREUzTDJoaVlTOHhNVFl4TWpZMk1UQTFOVFV4T0M5d2NtUXRabkp2Ym5RdE16STBNems0WHpJd01YZ3lNREV1YW5Cbnw1MjBmNzkwMzIxZGVlYThiYTJhMDI1ZWY3ODRjOGE1MDQyNTI3MjcxMTlhNGNiNmU3MGY5MjlmMzIzZGZjY2Jh,4.95,22,iciparisxl.nl,1753098491,https://www.iciparisxl.nl/clarins/make-up-lip-perfector/natural-lip-perfector/p/BP_324398
LIPPENSTIFT & LIPGLOSS,CLINIQUE,ALMOST LIPSTICK,BP_1167940,,020714004507,MAKE-UP,Lippenstift,"€ 19,99","€ 29,00",31.07,One Size,AVAILABLE,ESTEE LAUDER CLINIQUE,https://www.iciparisxl.nl/medias/prd-front-1167940-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8NjE1N3xpbWFnZS9qcGVnfGFHUmxMMmhrWXk4eE1EVXhPREE1T1RjeU1qSTNNQzl3Y21RdFpuSnZiblF0TVRFMk56azBNRjh5TURGNE1qQXhMbXB3Wnd8Y2FiYjExOGQwNjE2OTE5NjIyYTYwYzYxZjNjNmU5Y2JmMjU3ZDY4YzU3YzVhZTBmZmI2NDI5MGE1YmQ0NWEyZg,3.82,11,iciparisxl.nl,1753098491,https://www.iciparisxl.nl/clinique/almost-lipstick/lippenstift-lipgloss/p/BP_1167940
LIP COMFORT OIL,CLARINS,MAKE UP LIP OIL,BP_1155991,,,MAKE-UP,Lipolie,"€ 30,06","€ 32,50",7.51,Regular Size,AVAILABLE,CLARINS BELGIQUE NV,https://www.iciparisxl.nl/medias/prd-front-1155991-201x201?context=bWFzdGVyfHByZC1pbWFnZXN8MjIzNjV8aW1hZ2UvanBlZ3xhREE1TDJoaVpTODVOVEV3T0RJek5Ua3hPVFkyTDNCeVpDMW1jbTl1ZEMweE1UVTFPVGt4WHpJd01YZ3lNREV8NTJiZWUxNzRmNTQ3MDQwZWJkYjY5NjgxNGNhMTQxYjkyODQ0MzI1YzYxMzYzYjdlYjcxYTkzNzAxYzkxNGNmZg,4.45,11,iciparisxl.nl,1753098491,https://www.iciparisxl.nl/clarins/make-up-lip-oil/lip-comfort-oil/p/BP_1155991
LIP STAIN,HUDA BEAUTY,LIP CONTOUR,BP_1363676,,,MAKE-UP,Lipgloss,"€ 25,00",,,Standard,AVAILABLE,HUDA BEAUTY FR SAS,https://www.iciparisxl.nl/medias/prd-front-1363676-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8ODc0N3xpbWFnZS9qcGVnfGFHVTBMMmcwT0M4eE1UYzFOakExT0RZME1EUXhOQzl3Y21RdFpuSnZiblF0TVRNMk16WTNObDh5TURGNE1qQXhMbXB3Wnd8ZWM4NzRmNTI0NWI1ZWJhN2FkYTU2Mjk3NGJmMjhlZDg4YjJkZTkxY2JlN2QzN2RiYWUwOWUxYTBhYzQ5NzFiMw,3.18,11,iciparisxl.nl,1753098491,https://www.iciparisxl.nl/huda-beauty/lip-contour/lip-stain/p/BP_1363676
VOEDENDE LIPOLIE,DIOR,Dior Addict Lip Glow Oil,BP_1063080,,,MAKE-UP,Lipgloss,"€ 43,79","€ 47,35",7.52,One Size,AVAILABLE,DIOR CHRISTIAN S.A.,https://www.iciparisxl.nl/medias/prd-front-1063080-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8MTk5Mjh8aW1hZ2UvanBlZ3xhREUzTDJoaVpDOHhNVGMxT1RVek1UUTVNVE0xT0M5d2NtUXRabkp2Ym5RdE1UQTJNekE0TUY4eU1ERjRNakF4TG1wd1p3fGY5YWQ2NTlkZjc5YjA5ZGZhZWNmMmYxMTdiM2VhOGViZGY1YmMwYTIzNTg1MmQ4Y2JmMTYyNmY2ZmVkZjM0ODY,3.9,10,iciparisxl.nl,1753098491,https://www.iciparisxl.nl/dior/dior-addict-lip-glow-oil/voedende-lipolie/p/BP_1063080
